user_id,restaurant_id,dish_id,rating
21,52,102,8
21,30,668,10
21,11,413,3
21,89,411,5
21,79,674,4
21,17,419,10
21,12,877,9
21,9,89,2
21,47,827,1
21,31,559,7
21,45,423,10
21,62,718,2
21,90,460,10
21,18,927,3
21,24,647,7
21,68,53,5
21,5,921,1
21,81,174,10
21,28,143,3
21,13,201,7
21,45,579,1
21,74,69,2
21,63,171,1
21,1,663,2
21,86,619,2
21,80,884,4
21,4,179,6
21,55,504,1
21,40,479,5
21,58,536,7
21,28,3,4
21,80,14,7
21,69,318,5
21,63,13,2
21,71,491,3
21,47,242,5
21,77,887,5
21,5,946,1
21,10,905,7
21,95,542,8
21,63,119,8
21,55,702,9
21,73,163,2
21,37,47,9
21,17,288,1
21,38,568,10
21,96,861,5
21,96,552,9
21,22,395,2
21,6,38,8
21,25,19,7
21,41,834,7
21,71,551,9
21,50,387,8
21,77,40,8
21,10,753,4
21,46,615,7
21,58,679,6
21,53,374,8
21,74,56,1
21,42,277,10
21,23,84,8
21,91,133,9
21,71,209,6
21,8,704,1
21,33,379,5
21,63,625,4
21,7,808,1
21,80,952,9
21,21,451,8
21,37,169,1
21,99,555,8
21,61,192,5
21,34,858,4
21,99,398,5
21,4,312,7
21,81,253,3
21,26,44,2
21,31,910,4
21,22,874,6
21,31,431,2
21,22,648,7
21,97,187,4
21,17,270,5
21,33,703,9
21,51,485,7
21,2,307,2
21,83,90,9
21,53,519,5
21,10,636,1
21,40,83,8
21,31,533,2
21,33,449,8
21,59,140,7
21,26,948,1
21,79,67,8
21,36,97,4
21,20,583,2
21,19,853,7
21,23,971,8
21,79,114,1
21,74,117,7
21,13,220,9
21,36,842,5
21,62,336,5
21,35,107,8
21,29,658,10
21,13,642,9
21,71,370,4
21,56,58,5
21,91,110,3
21,87,867,8
21,51,428,10
21,54,726,8
21,71,28,10
21,11,575,7
21,44,669,1
21,76,935,3
21,71,416,8
21,22,659,2
21,76,250,1
21,79,526,1
21,87,224,2
21,76,285,2
21,96,739,7
21,7,600,3
21,14,36,5
21,87,937,3
21,81,824,10
21,79,654,2
21,42,280,6
21,92,872,4
21,85,160,5
21,13,681,3
21,82,223,10
21,4,606,7
21,55,468,9
21,71,973,7
21,26,357,4
21,72,875,6
21,88,15,4
21,23,505,5
21,33,883,7
21,34,125,7
21,3,274,9
21,86,737,10
21,45,886,5
21,10,464,5
21,91,676,2
21,48,297,8
21,16,912,2
21,48,628,5
21,2,712,10
21,34,789,8
21,79,617,10
21,60,500,3
21,85,919,4
21,28,294,9
21,15,156,10
21,92,771,3
21,32,768,2
21,71,433,9
21,37,510,9
21,28,459,5
21,31,244,7
21,90,986,8
21,47,983,2
21,91,603,9
21,46,415,9
21,65,522,7
21,40,666,1
21,98,375,2
21,40,394,5
21,65,354,7
21,78,660,3
21,10,422,5
21,96,453,7
21,67,103,2
21,66,806,3
21,56,720,6
21,65,21,2
21,91,709,3
21,59,32,5
21,94,554,8
21,81,245,6
21,72,309,6
21,35,911,6
21,72,92,8
21,43,746,5
21,93,54,9
21,2,457,4
21,75,461,2
21,43,891,7
21,89,436,9
21,27,580,4
21,25,442,9
21,60,118,5
22,75,867,5
22,80,192,9
22,41,733,1
22,27,658,6
22,49,156,2
22,95,453,6
22,58,413,2
22,21,866,2
22,96,903,2
22,24,952,5
22,36,616,4
22,3,906,3
22,59,636,4
22,91,603,5
22,62,254,1
22,24,57,3
22,93,163,2
22,71,973,8
22,24,131,6
22,82,431,9
22,38,137,10
22,79,757,8
22,40,385,8
22,34,95,1
22,21,6,4
22,60,876,3
22,97,912,1
22,25,172,2
22,66,380,7
22,91,455,1
22,78,243,10
22,90,984,7
22,91,29,3
22,79,272,9
22,20,508,9
22,31,635,4
22,89,323,6
22,71,930,7
22,17,729,9
22,61,521,10
22,1,583,2
22,98,214,9
22,3,120,1
22,31,891,1
22,40,162,4
22,38,199,9
22,99,288,3
22,78,205,3
22,45,989,1
22,17,118,1
22,14,342,7
22,74,135,3
22,97,861,10
22,99,885,7
22,71,572,6
22,12,602,6
22,22,83,10
22,4,2,8
22,75,976,8
22,60,43,10
22,31,125,10
22,19,911,9
22,73,875,6
22,20,672,5
22,7,990,7
22,93,902,5
22,89,715,6
22,3,600,1
22,23,505,4
22,29,719,6
22,91,149,8
22,96,686,4
22,87,787,4
22,80,840,10
22,87,168,2
22,59,1000,1
22,83,225,9
22,28,178,4
22,76,334,3
22,43,37,2
22,33,703,10
22,33,740,7
22,66,472,6
22,81,573,3
22,5,890,3
22,64,372,9
22,33,810,5
22,13,422,9
22,22,666,9
22,37,698,8
22,31,576,9
22,71,311,9
22,90,90,5
22,40,750,1
22,81,509,3
22,8,511,9
22,66,921,7
22,80,354,1
22,82,469,3
22,100,796,1
22,92,515,1
22,41,328,1
22,42,971,8
22,79,520,6
22,67,826,3
22,42,584,3
22,40,931,6
22,65,356,9
22,64,487,5
22,100,716,10
22,5,746,1
22,71,400,9
22,60,855,4
22,75,859,5
22,20,702,5
22,76,407,5
22,97,489,1
22,45,136,6
22,66,994,1
22,76,632,8
22,50,664,5
22,86,78,1
22,29,929,8
22,65,962,3
22,42,303,8
22,50,801,8
22,27,920,1
22,38,548,6
22,20,935,9
22,71,556,10
22,81,337,1
22,58,116,4
22,36,444,5
22,82,692,2
22,26,981,5
22,31,128,1
22,75,607,3
22,2,186,6
22,93,251,6
22,45,450,4
22,36,315,9
22,78,268,3
22,84,849,7
22,90,98,6
22,61,60,6
22,13,403,9
22,80,476,6
22,55,147,6
22,62,109,7
22,95,312,5
22,43,456,9
22,97,863,7
22,89,247,2
22,6,842,1
22,7,159,6
22,29,899,7
22,34,910,6
22,63,569,5
22,70,749,9
22,22,395,10
22,53,129,5
22,14,481,5
22,82,970,5
22,10,32,6
22,71,868,4
22,23,294,8
22,68,774,10
22,79,674,2
22,14,305,10
22,92,918,2
22,39,754,6
22,25,442,6
22,94,879,3
22,70,661,9
22,63,44,4
22,79,778,5
22,96,552,10
22,95,721,2
22,17,501,2
22,39,17,8
22,40,516,5
22,36,427,1
22,96,784,10
22,88,815,9
22,79,124,8
22,79,999,4
22,65,338,10
22,32,399,8
22,33,783,5
22,44,495,7
22,59,34,9
22,46,720,9
22,71,770,7
22,74,966,9
22,39,612,8
22,91,418,6
22,74,240,9
22,45,76,2
22,40,624,6
22,97,102,2
22,41,927,10
22,2,917,1
22,71,776,2
22,68,27,1
22,52,777,8
22,11,869,3
22,80,701,5
22,64,790,6
22,40,174,7
22,77,42,6
22,5,789,3
22,88,12,2
22,26,68,8
22,63,460,8
22,24,50,9
22,59,972,4
22,86,41,2
22,74,23,5
22,60,249,4
22,13,682,9
22,76,184,3
22,50,477,6
22,17,270,2
22,87,993,3
22,99,256,5
22,38,864,6
22,61,997,10
22,57,794,7
22,16,604,8
22,74,207,3
22,4,210,8
22,24,474,3
22,97,838,2
22,79,731,1
22,76,817,8
22,8,742,5
22,38,175,4
22,68,683,1
22,89,352,4
22,28,167,7
22,3,279,7
22,38,333,10
22,93,343,1
22,13,914,3
22,18,923,2
22,47,387,6
22,56,335,3
22,63,732,7
22,40,963,1
22,28,484,9
22,71,255,7
22,23,437,4
22,61,822,8
22,22,420,5
22,13,464,6
22,11,421,7
22,10,488,4
22,21,587,1
22,91,286,9
22,75,15,8
22,23,643,4
22,21,609,9
22,6,596,6
22,38,726,4
22,40,862,6
22,46,273,9
22,33,344,9
22,45,592,9
22,20,182,10
22,90,614,5
22,93,339,10
22,5,392,1
22,59,695,6
22,79,346,4
22,24,401,8
22,92,236,3
22,92,457,7
22,53,440,1
22,71,62,8
22,24,216,2
22,91,309,1
22,54,155,7
22,25,639,9
22,88,764,1
22,39,274,6
22,71,435,10
22,63,195,3
22,23,710,5
22,1,361,5
22,72,965,1
22,23,158,2
22,12,845,1
22,79,685,2
22,69,956,4
22,71,433,6
22,5,528,2
22,59,734,3
22,22,563,9
22,6,459,3
22,23,594,3
22,36,797,2
22,33,737,3
22,49,415,6
22,79,526,3
22,7,22,3
22,16,684,1
22,20,285,3
22,6,277,1
22,11,833,4
22,43,145,9
22,23,266,9
22,59,140,3
22,81,736,4
22,17,419,10
22,12,103,4
22,16,793,3
22,29,121,7
22,99,554,7
22,53,646,9
22,36,687,8
22,29,36,1
22,71,209,8
22,67,812,4
22,12,89,5
22,73,66,1
22,71,389,1
22,10,514,7
22,60,940,7
22,45,478,8
22,22,960,6
22,89,320,3
22,10,753,8
22,23,38,7
22,57,517,3
22,52,179,10
22,71,370,8
22,31,760,9
22,59,329,3
22,77,31,4
22,75,151,2
22,93,653,3
22,7,408,3
22,71,758,9
22,22,824,9
22,71,194,4
22,53,519,3
22,74,301,4
22,66,690,1
22,31,565,8
22,24,204,10
22,50,219,1
22,11,996,5
22,71,353,3
22,13,198,3
22,71,416,5
22,43,809,8
22,11,677,9
22,82,755,10
22,55,904,4
22,91,814,1
22,87,830,3
22,38,170,4
22,86,379,5
22,49,782,4
22,66,559,4
22,93,535,9
22,71,819,10
22,59,410,10
22,91,351,4
22,6,189,10
22,82,871,5
22,79,654,6
22,50,820,1
22,81,523,3
22,69,586,8
22,27,494,3
22,92,229,4
22,2,771,8
22,57,336,7
22,85,853,7
22,40,832,9
22,71,35,8
22,48,289,6
22,26,264,5
22,22,112,6
22,39,161,6
22,39,231,10
22,33,141,8
22,14,173,3
22,79,390,6
22,25,48,2
22,6,697,6
22,65,362,3
22,89,69,2
22,43,837,7
22,79,310,9
22,71,854,1
22,32,181,10
22,49,955,8
22,71,246,4
22,28,3,3
22,53,332,4
22,16,739,1
22,89,438,5
22,45,667,3
22,37,568,5
22,53,101,1
22,30,363,8
22,67,919,3
22,71,212,4
22,37,622,10
22,71,321,7
22,79,424,1
22,50,165,4
22,15,738,3
22,86,200,3
22,100,834,7
22,80,139,8
22,54,465,9
22,11,373,7
22,81,564,7
22,53,47,3
22,90,13,4
22,13,345,1
22,3,72,1
22,22,245,1
22,71,429,5
22,37,462,6
22,94,823,3
22,3,974,9
22,49,781,10
22,10,222,1
22,52,358,10
22,1,504,1
22,23,164,4
22,24,545,5
22,33,197,1
22,7,958,1
22,87,937,5
22,29,507,2
22,21,40,1
22,24,234,5
22,73,811,2
22,13,18,6
22,16,355,2
22,78,297,9
22,48,138,9
22,26,126,7
22,15,58,7
22,69,888,6
22,11,284,5
22,35,799,9
22,86,430,2
22,71,25,1
22,28,4,2
22,82,466,3
22,54,772,1
22,20,768,2
22,45,298,9
22,26,96,2
22,4,187,2
22,86,371,3
22,44,669,2
22,46,718,6
22,16,748,5
22,17,500,7
22,89,411,6
22,92,964,5
22,95,340,3
22,77,74,4
22,98,441,1
22,46,590,8
22,79,633,3
22,71,979,3
22,72,123,9
22,40,925,6
22,60,306,5
22,59,77,9
22,11,386,10
22,7,988,6
22,27,543,4
22,9,5,2
22,11,735,10
22,81,93,10
22,45,647,2
22,21,844,5
22,72,544,1
22,88,818,9
22,46,578,10
22,72,448,10
22,97,756,3
22,59,954,8
22,11,541,6
22,89,117,10
22,67,405,5
22,74,967,5
22,50,313,1
22,93,908,7
22,47,497,8
22,39,713,10
23,79,520,5
23,4,838,2
23,71,209,2
23,79,526,10
23,71,979,8
23,28,584,4
23,81,509,7
23,39,159,8
23,57,590,4
23,36,202,8
23,96,281,2
23,87,168,1
23,63,975,5
23,63,96,6
23,60,237,4
23,24,204,6
23,79,791,1
23,71,429,4
23,79,999,2
23,56,382,3
23,79,706,8
23,89,411,2
23,79,685,7
23,71,212,1
23,57,586,7
23,44,935,2
23,3,906,9
23,24,884,4
23,9,845,10
23,62,330,8
23,87,599,4
23,89,152,1
23,80,94,7
23,63,264,4
23,67,812,1
23,41,402,7
23,40,395,7
23,67,363,6
23,88,537,1
23,33,379,6
23,74,714,9
23,17,501,7
23,42,189,3
23,72,902,10
23,88,844,1
23,91,621,7
23,32,765,2
23,57,517,5
23,2,644,3
23,47,477,7
23,36,616,1
23,9,196,3
23,80,136,10
23,89,301,7
23,80,139,2
23,97,777,9
23,62,744,5
23,42,148,4
23,95,756,9
23,64,153,1
23,16,843,2
23,95,793,5
23,6,412,2
23,40,420,7
23,77,146,6
23,76,630,1
23,60,249,8
23,92,704,4
23,10,198,6
23,53,175,3
23,88,957,6
23,74,142,9
23,6,444,4
23,21,830,4
23,95,227,5
23,13,302,8
23,65,521,8
23,22,316,6
23,89,30,4
23,71,185,5
23,63,981,8
23,96,358,2
23,1,821,8
23,10,345,1
23,40,960,9
23,98,658,1
23,72,653,4
23,46,637,1
23,47,575,4
23,14,628,7
23,64,364,10
23,84,577,6
23,91,66,2
23,40,108,2
23,24,701,8
23,77,909,5
23,88,815,1
23,46,154,10
23,78,261,7
23,17,933,7
23,73,251,3
23,19,492,8
23,54,211,3
23,72,875,1
23,25,969,1
23,58,421,1
23,19,668,9
23,71,25,7
23,76,480,6
23,23,294,2
23,71,113,7
23,93,123,5
23,38,652,4
23,93,314,5
23,60,132,10
23,51,527,1
23,46,335,9
23,64,64,8
23,6,167,5
23,53,816,4
23,45,662,8
23,48,661,1
23,69,785,1
23,50,386,8
23,38,265,8
23,34,380,8
23,10,140,2
23,59,636,4
23,91,54,3
23,81,93,1
23,75,587,5
23,75,708,8
23,94,118,3
23,83,569,7
23,92,927,2
23,71,868,3
23,58,801,8
23,74,87,9
23,93,828,1
23,9,945,7
23,28,84,9
23,48,507,9
23,33,737,5
23,97,365,6
23,50,833,9
23,66,746,4
23,32,669,5
23,72,532,5
23,79,598,6
23,38,101,10
23,48,342,4
23,20,663,5
23,90,839,10
23,6,558,9
23,52,518,5
23,96,721,7
23,7,22,10
23,48,214,6
23,33,208,9
23,75,613,2
23,45,476,1
23,14,205,8
23,17,650,10
23,94,419,9
23,56,39,9
23,3,274,2
23,22,939,9
23,38,155,4
23,61,962,2
23,57,20,9
23,89,856,6
23,12,239,9
23,75,866,8
23,42,276,2
23,58,100,5
23,13,498,1
23,94,803,4
23,98,889,3
23,10,77,10
23,11,664,1
23,54,726,8
23,83,119,6
23,24,952,6
23,81,564,6
23,68,655,1
23,73,676,7
23,46,529,4
23,10,410,5
23,29,929,8
23,15,615,6
23,21,369,7
23,30,308,3
23,18,834,7
23,81,26,2
23,79,539,9
23,81,648,3
23,89,482,4
23,89,135,9
23,22,367,8
23,45,880,8
23,18,229,8
23,74,46,1
23,54,374,2
23,93,814,1
23,86,449,5
23,11,827,10
23,35,627,1
23,72,916,1
23,55,147,3
23,86,344,9
23,89,992,10
23,99,729,3
23,7,442,9
23,89,320,8
23,52,179,5
23,10,422,4
23,95,604,2
23,89,75,2
23,84,849,5
23,6,4,3
23,33,197,7
23,58,996,6
23,79,346,7
23,61,60,7
23,65,216,6
23,89,23,6
23,35,27,1
23,69,254,5
23,42,158,10
23,55,817,8
23,80,656,6
23,23,848,7
23,61,730,3
23,71,416,10
23,13,734,1
23,40,750,5
23,69,956,7
23,80,478,4
23,78,920,1
23,90,984,7
23,64,735,3
23,11,820,5
23,85,405,9
23,97,861,3
23,54,269,2
23,82,690,9
23,77,980,5
23,22,162,3
23,51,936,8
23,38,503,9
23,79,272,5
23,28,97,1
23,71,80,9
23,5,144,5
23,54,462,9
23,99,271,10
23,42,842,10
23,96,2,8
23,71,770,5
23,73,351,8
23,18,705,8
23,1,407,2
23,54,548,9
23,71,435,8
23,24,51,6
23,15,836,7
23,26,397,8
23,43,393,8
23,75,788,9
23,84,774,4
23,71,388,1
23,73,965,2
23,72,235,7
23,13,391,2
23,46,782,5
23,71,556,10
23,42,459,9
23,88,764,7
23,99,940,3
23,79,546,9
23,74,436,5
23,66,128,3
23,79,67,8
23,59,409,9
23,40,252,1
23,43,678,2
23,43,95,2
23,71,400,9
23,70,494,6
23,88,471,3
23,89,228,9
23,23,437,4
23,27,293,10
23,9,513,1
23,20,285,5
23,72,92,4
23,36,115,4
23,50,949,5
23,34,230,8
23,26,907,2
23,89,323,9
23,22,327,2
23,22,570,10
23,37,728,8
23,37,568,8
23,79,674,8
23,78,749,7
23,42,434,4
23,71,353,2
23,53,894,6
23,57,156,4
23,87,74,5
23,79,926,6
23,10,262,6
23,22,659,3
23,74,775,1
23,33,703,6
23,86,141,8
23,79,727,5
23,79,310,10
23,65,331,8
23,31,692,2
23,44,184,1
23,79,52,9
23,60,288,6
23,63,779,3
23,24,131,5
23,40,802,5
23,54,443,4
23,58,671,10
23,59,70,4
23,90,941,4
23,77,15,5
23,77,867,10
23,24,423,1
23,87,347,4
23,46,415,7
23,75,607,10
23,9,203,7
23,79,585,5
23,59,177,5
23,74,967,2
23,66,431,3
23,93,893,5
23,97,784,6
23,79,124,10
23,93,149,9
23,5,125,10
23,7,65,9
23,45,59,2
23,7,490,1
23,96,134,3
23,70,932,10
23,23,484,10
23,59,753,1
23,71,35,1
23,79,49,10
23,35,432,8
23,4,850,7
23,21,976,7
23,22,736,4
23,50,116,1
23,52,210,5
23,42,258,1
23,63,623,2
23,33,91,4
23,24,822,6
23,83,986,4
23,24,723,2
23,94,306,5
23,13,695,10
23,76,597,10
23,88,31,2
23,76,399,8
23,33,883,10
23,88,166,1
23,74,425,4
23,25,408,2
23,68,978,6
23,79,424,1
23,66,565,5
23,73,455,7
23,42,277,1
23,68,799,9
23,12,786,2
23,100,917,4
23,79,731,1
23,13,464,5
23,59,972,5
23,38,864,5
23,90,732,4
23,5,858,1
23,56,800,1
23,71,947,4
23,60,657,1
23,23,458,3
23,61,14,7
23,47,536,5
23,3,958,5
23,84,160,1
23,40,523,5
23,92,485,6
23,94,183,2
23,93,275,10
23,45,362,3
23,53,698,1
23,90,857,5
23,22,479,10
23,34,223,4
23,6,315,1
23,51,953,10
23,92,745,7
23,58,413,8
23,9,911,10
23,40,563,3
23,70,780,6
23,42,303,7
23,33,475,5
23,38,47,10
23,47,165,10
23,15,582,9
23,80,840,10
23,40,573,9
23,32,495,8
23,73,811,10
23,26,625,4
23,3,17,4
23,71,572,4
23,12,691,3
23,32,632,9
23,43,789,10
23,50,790,9
23,79,778,1
23,29,688,9
23,26,90,4
23,71,930,10
23,3,990,5
23,50,372,1
23,14,547,9
23,46,336,7
23,41,236,1
23,22,841,5
23,100,186,6
23,72,55,3
23,8,872,5
23,10,681,1
23,71,761,6
23,71,506,6
23,42,191,7
23,34,755,6
23,71,819,5
23,2,769,3
23,82,325,10
23,13,329,1
23,3,48,10
23,38,510,2
23,46,738,10
23,22,824,8
23,15,955,2
23,77,446,9
23,47,499,5
23,62,720,1
23,43,635,6
23,47,106,7
23,27,259,2
23,58,869,10
23,57,888,2
23,9,53,1
23,71,985,3
23,79,299,4
23,5,233,2
23,41,964,10
23,83,98,6
23,58,350,8
23,73,309,4
23,30,826,7
23,77,42,2
23,8,645,5
23,58,487,3
23,66,576,1
23,36,697,5
23,70,595,1
23,73,448,9
23,79,901,6
23,81,112,6
23,66,574,5
23,66,37,2
23,59,403,4
23,63,68,6
23,56,794,3
23,10,18,9
23,33,99,8
23,6,88,1
23,64,313,2
23,54,813,10
23,92,733,2
23,34,871,6
23,66,921,5
23,52,739,6
23,54,646,5
24,94,132,3
24,4,355,8
24,47,983,9
24,47,477,5
24,85,492,8
24,23,38,10
24,15,517,3
24,38,269,10
24,76,597,8
24,13,682,6
24,72,286,4
24,50,116,3
24,29,920,6
24,64,942,2
24,26,623,5
24,54,728,3
24,71,470,4
24,33,883,1
24,13,972,2
24,74,967,1
24,5,533,4
24,13,452,7
24,52,843,3
24,34,472,4
24,87,943,9
24,74,534,6
24,88,957,3
24,38,170,8
24,11,105,3
24,24,283,5
24,65,997,7
24,93,55,10
24,42,276,8
24,19,605,6
24,97,684,10
24,28,4,2
24,63,857,6
24,44,278,7
24,81,26,10
24,44,147,3
24,93,811,7
24,22,570,10
24,72,553,1
24,37,568,2
24,71,868,8
24,33,619,6
24,16,686,3
24,33,747,2
24,100,953,8
24,81,960,5
24,73,875,6
24,7,600,4
24,75,976,4
24,96,741,2
24,10,753,4
24,68,363,2
24,40,523,10
24,87,937,5
24,94,729,7
24,44,399,1
24,5,574,2
24,91,825,2
24,71,751,6
24,59,514,8
24,47,497,10
24,46,829,8
24,28,266,6
24,65,94,1
24,54,265,5
24,73,110,7
24,94,43,6
24,57,415,5
24,87,607,10
24,36,710,2
24,40,83,9
24,18,644,1
24,92,485,1
24,84,877,2
24,93,133,9
24,83,614,5
24,5,806,3
24,65,356,5
24,94,649,3
24,94,288,4
24,38,503,7
24,65,545,1
24,35,203,9
24,48,259,8
24,71,556,9
24,11,350,7
24,74,352,8
24,36,722,4
24,65,423,8
24,70,932,7
24,55,250,5
24,62,529,3
24,71,321,4
24,62,744,2
24,17,271,6
24,13,198,6
24,1,7,4
24,50,106,6
24,76,24,8
24,58,996,1
24,44,821,10
24,26,126,8
24,37,443,5
24,59,262,6
24,10,852,1
24,4,227,8
24,10,345,5
24,8,917,8
24,40,666,10
24,14,293,3
24,81,824,9
24,79,685,8
24,31,180,5
24,77,6,6
24,47,827,6
24,41,733,8
24,81,624,9
24,71,353,6
24,39,713,5
24,97,518,5
24,99,651,5
24,64,100,3
24,37,374,3
24,10,1000,5
24,22,750,7
24,39,408,1
24,46,782,7
24,7,72,1
24,21,599,5
24,13,34,7
24,88,537,7
24,63,941,8
24,77,224,1
24,55,765,4
24,2,923,10
24,65,71,10
24,31,144,1
24,9,774,7
24,91,535,1
24,59,403,7
24,71,62,6
24,80,952,5
24,28,594,3
24,58,238,5
24,77,369,2
24,81,82,1
24,7,906,1
24,66,896,7
24,43,700,1
24,1,557,7
24,74,425,3
24,100,712,6
24,78,543,8
24,37,548,10
24,43,469,10
24,81,516,7
24,29,719,9
24,94,629,4
24,18,511,4
24,73,455,3
24,40,724,1
24,73,206,2
24,72,383,8
24,79,585,3
24,57,156,8
24,53,155,9
24,8,716,7
24,52,903,3
24,90,975,1
24,13,695,7
24,86,78,9
24,46,738,9
24,42,434,1
24,2,457,2
24,3,974,6
24,42,143,3
24,74,436,6
24,19,160,4
24,99,876,6
24,13,302,5
24,21,993,7
24,22,245,3
24,91,828,9
24,80,136,7
24,13,422,7
24,28,202,2
24,79,526,7
24,54,622,6
24,53,368,3
24,38,101,4
24,88,561,10
24,11,820,3
24,40,1,7
24,92,711,7
24,82,890,1
24,39,159,7
24,72,902,3
24,93,804,6
24,89,856,2
24,82,393,1
24,53,882,4
24,40,509,1
24,80,204,7
24,10,905,6
24,10,464,6
24,71,496,4
24,79,778,5
24,91,709,6
24,15,318,5
24,67,978,2
24,80,216,10
24,86,99,6
24,79,114,4
24,69,590,3
24,48,507,8
24,37,175,2
24,54,333,9
24,10,439,3
24,64,560,3
24,95,552,3
24,71,761,7
24,49,20,3
24,75,859,3
24,23,315,6
24,81,112,5
24,79,272,6
24,68,513,2
24,40,394,6
24,54,414,3
24,91,309,6
24,38,696,7
24,22,648,8
24,7,17,4
24,32,317,1
24,60,237,4
24,66,125,4
24,12,103,6
24,79,791,7
24,55,504,7
24,72,10,9
24,41,104,10
24,48,595,6
24,2,236,1
24,75,830,3
24,53,938,1
24,74,966,7
24,11,512,5
24,11,387,10
24,71,770,4
24,79,617,2
24,75,31,2
24,89,207,5
24,22,862,8
24,38,530,10
24,19,919,7
24,64,591,10
24,53,646,5
24,40,564,7
24,47,575,10
24,59,734,4
24,74,69,3
24,71,572,1
24,65,579,3
24,5,95,10
24,57,717,9
24,87,613,2
24,85,308,1
24,17,256,10
24,37,894,5
24,51,527,4
24,44,221,3
24,46,273,5
24,61,474,6
24,31,466,8
24,88,122,5
24,13,488,8
24,22,188,8
24,79,346,3
24,67,683,6
24,27,138,6
24,69,955,2
24,81,479,10
24,22,939,10
24,34,233,6
24,26,984,7
24,76,127,2
24,9,432,9
24,22,359,5
24,13,977,2
24,71,429,10
24,58,869,1
24,34,559,8
24,10,32,10
24,89,117,5
24,1,468,2
24,26,98,4
24,74,323,8
24,38,440,10
24,37,129,9
24,39,808,6
24,1,334,7
24,41,769,10
24,81,638,9
24,71,370,7
24,76,361,7
24,100,645,6
24,96,850,10
24,74,30,10
24,58,798,10
24,86,783,1
24,23,549,3
24,90,948,5
24,86,620,2
24,46,794,8
24,17,270,5
24,71,400,3
24,66,858,2
24,33,217,7
24,37,211,8
24,44,407,5
24,34,837,3
24,20,550,2
24,35,668,3
24,33,670,10
24,74,807,9
24,80,730,1
24,71,80,8
24,12,89,8
24,1,566,1
24,63,397,10
24,96,281,4
24,57,154,6
24,85,945,4
24,7,958,8
24,1,583,5
24,63,986,6
24,22,898,6
24,36,178,4
24,94,398,4
24,84,571,2
24,82,835,2
24,27,780,4
24,34,431,5
24,11,165,6
24,22,322,4
24,42,584,3
24,32,935,2
24,90,119,9
24,19,53,3
24,89,775,9
24,80,50,10
24,77,764,6
24,88,897,1
24,57,956,5
24,99,282,2
24,70,214,7
24,71,212,10
24,42,458,2
24,19,655,6
24,30,239,2
24,25,988,4
24,56,335,6
24,31,871,4
24,93,448,2
24,36,148,8
24,32,817,7
24,48,929,2
24,74,23,6
24,45,131,4
24,9,538,8
24,38,601,7
24,71,610,3
24,79,16,8
24,86,703,10
24,50,675,4
24,79,215,2
24,88,42,10
24,21,166,7
24,58,242,3
24,43,223,8
24,24,822,5
24,79,85,3
24,16,641,2
24,11,219,7
24,80,840,8
24,71,985,5
24,83,981,1
24,33,91,10
24,91,965,6
24,79,757,8
24,49,336,1
24,87,708,2
24,1,632,5
24,30,845,9
24,77,151,1
24,59,140,8
24,98,173,7
24,67,853,5
24,40,162,7
24,74,715,10
24,24,962,5
24,40,951,1
24,89,714,7
24,79,598,1
24,42,280,6
24,52,257,3
24,42,459,3
24,33,589,4
24,55,267,10
24,13,77,9
24,71,435,4
24,91,339,10
24,22,841,10
24,98,889,8
24,10,409,9
24,85,693,7
24,98,661,10
24,63,779,6
24,94,803,4
24,39,490,4
24,86,45,3
24,95,604,2
24,65,362,2
24,50,735,4
24,25,157,10
24,13,201,6
24,64,487,5
24,9,691,7
24,79,731,9
24,81,963,3
24,28,558,9
24,10,304,1
24,66,244,8
24,27,899,9
24,50,671,5
24,39,65,10
24,83,625,4
24,34,690,10
24,72,275,5
24,33,737,6
24,40,802,1
24,40,581,8
24,79,999,5
24,71,506,8
24,6,437,5
24,71,551,3
24,36,797,8
24,46,752,6
24,65,592,7
24,100,186,4
24,39,639,8
24,98,580,10
24,29,289,2
24,71,185,10
24,68,627,6
24,24,454,10
24,33,922,8
24,38,698,5
24,72,544,6
24,74,33,5
24,74,135,8
24,60,885,10
24,33,740,1
24,22,404,6
24,97,739,4
24,72,893,1
24,88,788,6
24,72,653,2
24,89,438,5
24,36,167,3
24,71,491,6
24,40,968,3
24,93,532,9
24,9,911,5
24,44,699,6
24,78,660,5
24,13,950,9
24,79,633,3
24,75,909,4
24,33,865,9
24,28,412,7
24,4,486,10
24,16,467,5
24,27,749,1
24,7,279,5
24,16,340,1
24,95,542,1
24,53,726,5
24,74,75,4
24,42,616,4
24,26,264,8
24,13,18,4
24,94,118,4
24,26,460,8
24,66,384,3
24,59,177,9
25,4,689,7
25,24,50,7
25,27,289,10
25,20,699,2
25,71,776,8
25,17,306,2
25,6,280,9
25,7,600,4
25,80,989,4
25,70,628,8
25,81,82,3
25,83,225,8
25,53,652,4
25,71,758,5
25,3,631,2
25,38,368,6
25,79,685,3
25,90,975,4
25,39,906,3
25,21,762,3
25,70,375,5
25,27,36,1
25,14,660,8
25,94,381,10
25,18,847,6
25,64,238,1
25,6,164,4
25,91,944,8
25,70,445,7
25,47,372,10
25,60,649,10
25,10,681,1
25,100,796,8
25,31,244,4
25,75,607,8
25,52,542,4
25,25,22,9
25,22,93,3
25,40,750,10
25,41,711,9
25,80,579,3
25,53,813,9
25,25,279,3
25,33,344,1
25,14,173,6
25,61,331,5
25,91,676,9
25,39,120,10
25,79,272,8
25,21,40,6
